x0,x1,x2,x3,x4,x5,y,s
0.2963318343612606,-1.0300015322512435,0.7657074701106014,0.9084263020647052,-1.9902849515345882,-1.2923262319266964,0,1
0.12059626075481257,-0.3181869903304048,-0.00030323645783177067,-0.8611001860674555,0.8929109777027932,0.774503809388086,1,1
0.05918531455933403,1.1015087707220708,0.4832235021908364,-0.8672648244793377,0.37274469336449756,-0.9511982990842786,1,0
0.8663636708481244,-0.056259101842241345,-0.16809246855426038,-0.6912967225125699,1.2424509571086533,-0.15192713801128394,0,1
-0.43198389840462104,-0.3534864797755703,0.5479184797149408,0.34102759384693226,0.4175463963977397,0.4297250629064135,0,0
2.1214115737155255,-0.4068734087272942,-0.4949430334711302,-0.8223562673974738,0.6245819786541743,1.1234653853081302,1,1
-0.11963172878299111,-0.8334669827381923,-0.8066762236286409,0.6223477251467391,0.7542292855995468,0.5413485989967498,1,0
-0.6676356272580157,0.22117944691251942,0.1329677078360503,0.19624256053864741,0.8847932251270603,0.22380887318100484,1,0
0.6681142248162892,0.059309443341758646,0.3051222475996584,0.6033023587613555,-1.4871990620645728,-0.31602549559560755,1,1
-0.47375748231667053,-0.6355053456769677,-0.25822625602764593,1.4553594762977666,-0.8848513359729443,0.9637867224043842,0,1
-1.678432290325861,-0.3365222080231338,0.1789604130243691,0.5588415482825737,0.7216046603766167,0.7899608297176036,0,0
-0.3528946980260013,-0.4618883692065593,0.873058148046258,-0.20824552953488534,-1.3023467502754278,-1.1245010120560586,0,1
-0.9199399196853316,0.4818117829568052,0.15866597976635308,0.6617046678578492,-0.4380972229278087,0.1591640428147084,1,0
0.6151350650428623,-0.3114045819084849,0.47250676852943296,-0.6725482739095581,-0.3727016783345451,-0.37770003174777894,1,1
-1.1945441926276585,0.47179141821061077,-0.4521719733297541,-0.007183416336323203,0.48682830944997385,0.44533597798728625,1,1
0.6546730482463302,-0.10401843292876846,-0.40614255545569283,-0.09815764327760074,-1.7216684894764838,-1.436343501157978,1,1
-1.3205857344372818,-0.9879685469474521,0.41559800259911356,-0.9128312857357027,-0.3880920307539144,1.2926457013586745,0,0
-0.360384960353543,0.7182056555661382,-0.9156360720857512,-0.22218900054560367,-0.9706116981531663,-0.3352650255939842,1,0
0.828467577524329,-1.7060108203771798,0.4501913461682755,0.2150338286605915,-0.6081057040149618,-1.435295546271785,0,1
0.06524477882095096,-0.527922830037107,0.24877040244062332,0.0020489635072168644,1.628757965554998,-0.2362173460620497,0,1
-1.0233138885952635,0.16916529388462326,0.2361113943741795,1.3214284582284055,0.8477986894959277,0.35624233982072573,0,1
1.4474431401517787,-1.1763286625086775,-0.6222454892769358,-0.9336449112722259,-0.39995639896158214,-1.3663621345995476,0,1
0.6246339388966257,-0.22571650552322642,-1.4519553526621036,-1.0214530370506885,0.3164780720944408,0.8344572435438327,1,1
1.9774297808411792,2.858687222793332,0.43020952495382025,-0.9957617187512173,-2.174670313659218,0.2676460594090668,1,0
-0.8141158757650092,-0.4156682879051642,-0.5946355093239479,-0.1584103173376072,1.0829713570413306,0.15768234020381383,1,1
-0.16403081180801718,-1.0257425413366121,-1.6555020686805262,-0.49928820379811995,-0.05766518412560721,1.7583860284798518,0,1
0.12301467557871333,0.959388405189871,-0.48201685531820454,-1.188543721878046,-0.985987789439895,-0.7190180206721619,1,1
2.1083187210394625,-0.8150065037931842,0.8536030058730539,-0.9103136716261302,0.9460586227845857,0.3841448360159542,1,1
-0.16204675549105121,-0.04724672592516905,-0.6372573188902445,0.42057316517272325,-0.46634499388596873,-1.2162362869462648,0,0
-1.2761124744144399,0.16258778756759049,1.5930065400648152,0.13833368124286086,-0.12372995107309394,0.2856462869053512,0,0
1.2911568039770105,0.20861121510316183,-0.3937914944024221,1.0719251776430074,0.43386892716273895,1.5276789975165626,1,1
0.17563292549092135,-1.2114462196159015,-1.3494743715015793,1.6092517195008402,1.7529169158751545,-0.17675898240438007,1,1
